          50          10 DSG    11.103188752084774     
          50          10 DT    -4.2086686138704997E-002
          50          10 AYY   0.36372757774603826     
          50          10 D     -3.7969952017365513E-002
          50          10 P      6.9066505382880103E-002
          50          10 AZZ  -0.81719529979661076     
          50          10 R     -2.6213564185941854E-002
          50          10 RT   -0.15375620591199551     
          50          10 RPT   0.10752583442498669     
          50          10 AT    0.76586443483988931     
          50          10 D0SK  0.89892321068703984     
          50          10 NSKN   1.5807048675367315E-002
          50          10 NSSN  -8.6285072970549812E-002
          50          10 NNKK   3.3547297465089276E-002
          50          10 A     -7.1776720088133544E-002
          50          10 AXX   0.31458871973608066     
          50          10 CKP   0.12987572820975032     
          50          10 RP    0.15271570010045432     
          50          10 MSSN   5.4834443486401367E-002
          50          10 MSKN   8.9841317265277554E-002
          50          10 AZX   0.23166130015136552     
          50          10 AP    0.89892321068703973     
          50          10 DTRT  0.27372349551076913     
          50          10 SGT    19.400766807879418     
          50          10 SGTT  -7.8859990051557203     
          50          10 SGTL  -8.2426859591109416     
          50          20 DSG    1.7477078878836283     
          50          20 DT   -0.21809347198470819     
          50          20 AYY   0.58557565007263912     
          50          20 D    -0.13055365352582787     
          50          20 P     0.12067857858349927     
          50          20 AZZ  -0.65819854360662355     
          50          20 R     -2.8175192333205007E-002
          50          20 RT   -0.22890210212466600     
          50          20 RPT   0.26097222903112860     
          50          20 AT    0.62707045775692838     
          50          20 D0SK  0.70487694336545237     
          50          20 NSKN   2.5064018975762575E-002
          50          20 NSSN  -7.7539592860618959E-003
          50          20 NNKK   5.9877323980290963E-002
          50          20 A    -0.12039914341436903     
          50          20 AXX   0.36859913955260398     
          50          20 CKP   0.28532934390409254     
          50          20 RP    0.24965601320400521     
          50          20 MSSN  0.10201395179512278     
          50          20 MSKN  0.11614737641871846     
          50          20 AZX   0.49050304225959962     
          50          20 AP    0.70487694336545226     
          50          20 DTRT  0.95278055535693096     
          50          20 SGT    18.294488054313934     
          50          20 SGTT  -7.5566963187488829     
          50          20 SGTL  -7.0883613496319660     
          50          30 DSG    1.9729632490645879     
          50          30 DT   -0.39299299369976659     
          50          30 AYY   0.79353499410842665     
          50          30 D    -0.28726829660913517     
          50          30 P     0.13995986323435786     
          50          30 AZZ  -0.37842440961837898     
          50          30 R      1.4953879404925438E-002
          50          30 RT   -0.19862007303620710     
          50          30 RPT   0.34092910755372946     
          50          30 AT    0.43214491034230884     
          50          30 D0SK  0.39781100316511747     
          50          30 NSKN   2.4705567912707293E-002
          50          30 NSSN   6.6732798443367436E-002
          50          30 NNKK   7.0807538165302789E-002
          50          30 A    -0.13892074734894500     
          50          30 AXX   0.29471866534870600     
          50          30 CKP   0.43870494599035781     
          50          30 RP    0.24150700447699083     
          50          30 MSSN  0.12722795083612384     
          50          30 MSKN  0.12714983087704804     
          50          30 AZX   0.70089250509239598     
          50          30 AP    0.39781100316511742     
          50          30 DTRT   1.9786167011837046     
          50          30 SGT    16.505569857837646     
          50          30 SGTT  -7.0448438866981595     
          50          30 SGTL  -5.2747757794124190     
          50          40 DSG    2.3027594194003496     
          50          40 DT   -0.50326289437683436     
          50          40 AYY   0.91027486851140726     
          50          40 D    -0.44127174331877156     
          50          40 P     0.13144173710281493     
          50          40 AZZ   -6.4938822514679265E-002
          50          40 R      8.1814650432941477E-002
          50          40 RT   -0.11005330778004421     
          50          40 RPT   0.29626646905025655     
          50          40 AT    0.25417325111491090     
          50          40 D0SK  0.11126152561803558     
          50          40 NSKN   1.8319372496354406E-002
          50          40 NSSN  0.10478606849479663     
          50          40 NNKK   6.6854986430653712E-002
          50          40 A    -0.13876377920838542     
          50          40 AXX    8.7894123843058738E-002
          50          40 CKP   0.55354252941090099     
          50          40 RP    0.14948156526791176     
          50          40 MSSN  0.12706182868357654     
          50          40 MSKN  0.11527879056383866     
          50          40 AZX   0.78671948730867469     
          50          40 AP    0.11126152561803558     
          50          40 DTRT   4.5729011197252740     
          50          40 SGT    14.171019984454148     
          50          40 SGTT  -6.3857320574536089     
          50          40 SGTL  -2.9406962108955352     
          50          50 DSG    2.6628492764489047     
          50          50 DT   -0.55962672206714348     
          50          50 AYY   0.95486584082277060     
          50          50 D    -0.54994032079867294     
          50          50 P     0.10933748286132734     
          50          50 AZZ   0.20986946964128458     
          50          50 R     0.13989630218471369     
          50          50 RT    -1.5483552709128994E-002
          50          50 RPT   0.18075703723520664     
          50          50 AT    0.12620819698051536     
          50          50 D0SK  -7.5302850953358730E-002
          50          50 NSKN   1.0985804891462126E-002
          50          50 NSSN  0.11008722909095284     
          50          50 NNKK   5.4850475258922921E-002
          50          50 A    -0.13137849071221197     
          50          50 AXX  -0.16640888835176743     
          50          50 CKP   0.62748885559715339     
          50          50 RP     3.1029477575458504E-002
          50          50 MSSN  0.10989370527186330     
          50          50 MSKN   9.1170333004109094E-002
          50          50 AZX   0.75198382126502905     
          50          50 AP    -7.5302850953358744E-002
          50          50 DTRT   36.143302030236995     
          50          50 SGT    11.461567873732220     
          50          50 SGTT  -5.6083567858560395     
          50          50 SGTL -0.24933877794148673     
          50          60 DSG    2.9877822681125403     
          50          60 DT   -0.59038180210647662     
          50          60 AYY   0.96480356672554413     
          50          60 D    -0.61325383606382555     
          50          60 P      8.2680694474964719E-002
          50          60 AZZ   0.42436936023309191     
          50          60 R     0.17854089808519322     
          50          60 RT     6.3986366146906046E-002
          50          60 RPT    5.0359116513675507E-002
          50          60 AT     4.2046313700565691E-002
          50          60 D0SK -0.16281149650163929     
          50          60 NSKN   5.5550977244749620E-003
